,Row ID,Order ID,Order Date,Contact Name,Country,City,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Month,Order Month Name,Order Year
7486,7487,EMEA-2021-134558,2021-12-19,Sebastian Abraham,Greece,Athens,Daimler,Transportation,Enterprise,Support,29.9,5,0.0,14.651,12,December,2021
7487,7488,EMEA-2021-134558,2021-12-19,Sebastian Abraham,Greece,Athens,Daimler,Transportation,Enterprise,Data Smasher,2249.91,9,0.0,517.4793,12,December,2021
7488,7489,EMEA-2021-134558,2021-12-19,Sebastian Abraham,Greece,Athens,Daimler,Transportation,Enterprise,ContactMatcher,1053.164,4,0.3,-105.3164,12,December,2021
7489,7490,AMER-2023-157196,2023-11-06,Jane Manning,United States,Seattle,United Parcel Service,Transportation,SMB,Support,12.96,2,0.0,6.2208,11,November,2023
7490,7491,AMER-2021-108672,2021-09-10,Fiona Peters,United States,New York City,United Parcel Service,Transportation,Strategic,SaaS Connector Pack,106.68,6,0.0,33.0708,9,September,2021
7491,7492,EMEA-2023-118598,2023-11-17,Emily Campbell,United Kingdom,Birmingham,Allianz,Finance,SMB,Site Analytics,119.94,6,0.0,5.997,11,November,2023
7492,7493,APJ-2023-160836,2023-09-12,Samantha Walker,Japan,Tokyo,BNP Paribas,Finance,SMB,Support,10.272,3,0.2,3.21,9,September,2023
7493,7494,APJ-2023-160836,2023-09-12,Samantha Walker,Japan,Tokyo,BNP Paribas,Finance,SMB,ContactMatcher,512.19,5,0.3,-65.853,9,September,2023
7494,7495,APJ-2023-160836,2023-09-12,Samantha Walker,Japan,Tokyo,BNP Paribas,Finance,SMB,OneView,1.556,2,0.8,-4.2012,9,September,2023
7495,7496,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,ContactMatcher,4.448,2,0.2,1.4456,7,July,2023
7496,7497,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,SaaS Connector Pack,276.69,3,0.0,49.8042,7,July,2023
7497,7498,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,Storage,4.96,4,0.0,2.3312,7,July,2023
7498,7499,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,ChatBot Plugin,71.92,4,0.0,20.8568,7,July,2023
7499,7500,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,SaaS Connector Pack,18.84,3,0.0,7.9128,7,July,2023
7500,7501,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,Data Smasher,140.97,3,0.0,19.7358,7,July,2023
7501,7502,AMER-2023-121048,2023-07-15,Keith Paige,United States,Dallas,Bank of America Corp.,Finance,SMB,Site Analytics,470.376,3,0.2,52.9173,7,July,2023
7502,7503,AMER-2023-120117,2023-03-31,Dan Allan,United States,New York City,Johnson & Johnson,Healthcare,SMB,ChatBot Plugin,6.08,2,0.0,2.0672,3,March,2023
7503,7504,AMER-2023-120117,2023-03-31,Dan Allan,United States,New York City,Johnson & Johnson,Healthcare,SMB,Site Analytics,164.792,1,0.2,18.5391,3,March,2023
7504,7505,AMER-2022-158043,2022-01-31,Sophie Hill,Argentina,Buenos Aires,Exxon Mobil,Energy,Strategic,SaaS Connector Pack - Gold,23.36,2,0.0,11.68,1,January,2022
7505,7506,APJ-2023-106579,2023-06-09,Sonia Miller,Australia,Brisbane,Pfizer,Healthcare,SMB,ContactMatcher,12.176,4,0.8,-18.8728,6,June,2023
7506,7507,AMER-2020-115889,2020-11-02,Harry Mills,United States,Los Angeles,Bosch,Tech,SMB,Site Analytics,46.384,2,0.2,5.2182,11,November,2020
7507,7508,AMER-2020-115889,2020-11-02,Harry Mills,United States,Los Angeles,Bosch,Tech,SMB,Marketing Suite - Gold,362.92,2,0.0,105.2468,11,November,2020
7508,7509,AMER-2023-161935,2023-07-15,Gordon Parr,Mexico,Mexico City,Aetna,Healthcare,SMB,Support,9.248,2,0.2,3.3524,7,July,2023
7509,7510,AMER-2023-161935,2023-07-15,Gordon Parr,Mexico,Mexico City,Aetna,Healthcare,SMB,Site Analytics,1889.946,9,0.4,-377.9892,7,July,2023
7510,7511,AMER-2023-161935,2023-07-15,Gordon Parr,Mexico,Mexico City,Aetna,Healthcare,SMB,Marketing Suite - Gold,62.04,5,0.2,4.653,7,July,2023
7511,7512,AMER-2023-161935,2023-07-15,Gordon Parr,Mexico,Mexico City,Aetna,Healthcare,SMB,SaaS Connector Pack,396.92,5,0.2,148.845,7,July,2023
7512,7513,AMER-2023-161935,2023-07-15,Gordon Parr,Mexico,Mexico City,Aetna,Healthcare,SMB,Marketing Suite - Gold,239.456,7,0.2,17.9592,7,July,2023
7513,7514,AMER-2023-161935,2023-07-15,Gordon Parr,Mexico,Mexico City,Aetna,Healthcare,SMB,ChatBot Plugin,13.12,5,0.2,2.132,7,July,2023
7514,7515,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,ContactMatcher,29.36,2,0.0,13.5056,12,December,2023
7515,7516,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,OneView,214.9,5,0.0,62.321,12,December,2023
7516,7517,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,ContactMatcher,15.92,4,0.0,7.4824,12,December,2023
7517,7518,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,Data Smasher,146.45,5,0.0,48.3285,12,December,2023
7518,7519,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,Marketing Suite - Gold,15.14,1,0.0,0.6056,12,December,2023
7519,7520,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,FinanceHub,5.76,2,0.0,2.6496,12,December,2023
7520,7521,EMEA-2023-167920,2023-12-10,Gordon Parr,United Kingdom,Belfast,Aetna,Healthcare,SMB,Alchemy,1399.98,2,0.0,629.991,12,December,2023
7521,7522,AMER-2022-162383,2022-09-06,Carol Forsyth,Mexico,Tijuana,Nestle,Consumer Products,SMB,ContactMatcher,8.952,2,0.7,-7.46,9,September,2022
7522,7523,AMER-2022-162383,2022-09-06,Carol Forsyth,Mexico,Tijuana,Nestle,Consumer Products,SMB,ContactMatcher,8.856,6,0.7,-6.4944,9,September,2022
7523,7524,AMER-2022-162383,2022-09-06,Carol Forsyth,Mexico,Tijuana,Nestle,Consumer Products,SMB,FinanceHub,85.246,2,0.3,-1.2178,9,September,2022
7524,7525,EMEA-2020-125731,2020-09-10,Alexandra Dyer,Belgium,Ghent,Walmart,Retail,SMB,SaaS Connector Pack - Gold,21.728,7,0.2,7.6048,9,September,2020
7525,7526,EMEA-2020-125731,2020-09-10,Alexandra Dyer,Belgium,Ghent,Walmart,Retail,SMB,FinanceHub,1487.04,5,0.2,148.704,9,September,2020
7526,7527,AMER-2023-106145,2023-09-27,Dylan Dickens,United States,Los Angeles,Siemens,Manufacturing,Strategic,SaaS Connector Pack - Gold,71.88,6,0.0,33.0648,9,September,2023
7527,7528,AMER-2023-106145,2023-09-27,Dylan Dickens,United States,Los Angeles,Siemens,Manufacturing,Strategic,SaaS Connector Pack,9.24,3,0.0,2.9568,9,September,2023
7528,7529,AMER-2023-106145,2023-09-27,Dylan Dickens,United States,Los Angeles,Siemens,Manufacturing,Strategic,Support,35.88,6,0.0,16.146,9,September,2023
7529,7530,AMER-2023-106145,2023-09-27,Dylan Dickens,United States,Los Angeles,Siemens,Manufacturing,Strategic,ContactMatcher,17.04,3,0.2,5.538,9,September,2023
7530,7531,AMER-2023-106145,2023-09-27,Dylan Dickens,United States,Los Angeles,Siemens,Manufacturing,Strategic,ContactMatcher,931.176,3,0.2,314.2719,9,September,2023
7531,7532,EMEA-2022-107146,2022-06-18,Rose Scott,Russia,Moscow,CVS Health,Retail,SMB,SaaS Connector Pack,266.352,3,0.2,-13.3176,6,June,2022
7532,7533,EMEA-2022-107146,2022-06-18,Rose Scott,Russia,Moscow,CVS Health,Retail,SMB,FinanceHub,483.136,4,0.2,54.3528,6,June,2022
7533,7534,EMEA-2023-134642,2023-02-26,Connor Nolan,Sweden,Uppsala,Allianz,Finance,SMB,FinanceHub,196.784,2,0.2,-22.1382,2,February,2023
7534,7535,EMEA-2023-134642,2023-02-26,Connor Nolan,Sweden,Uppsala,Allianz,Finance,SMB,Marketing Suite,231.92,5,0.2,5.798,2,February,2023
7535,7536,AMER-2023-160143,2023-04-01,Ruth Vaughan,United States,New York City,Ford Motor,Manufacturing,Strategic,Support,29.7,3,0.0,8.019,4,April,2023
7536,7537,APJ-2023-103415,2023-12-04,Donna Hemmings,Japan,Tokyo,Engie,Energy,SMB,SaaS Connector Pack,13.592,2,0.6,-14.2716,12,December,2023
7537,7538,AMER-2022-106460,2022-02-19,Michelle Langdon,United States,Los Angeles,Lukoil,Energy,SMB,Support,70.88,2,0.0,33.3136,2,February,2022
7538,7539,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,Marketing Suite - Gold,114.288,1,0.2,12.8574,12,December,2023
7539,7540,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,ContactMatcher,36.624,8,0.7,-24.416,12,December,2023
7540,7541,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,Marketing Suite,242.352,8,0.7,-363.528,12,December,2023
7541,7542,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,Site Analytics,49.616,2,0.2,4.9616,12,December,2023
7542,7543,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,SaaS Connector Pack,508.704,6,0.2,0.0,12,December,2023
7543,7544,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,Site Analytics,57.36,6,0.2,-14.34,12,December,2023
7544,7545,EMEA-2023-112347,2023-12-03,Leah Murray,Russia,Moscow,Bosch,Tech,Strategic,FinanceHub,906.68,5,0.2,68.001,12,December,2023
7545,7546,APJ-2020-103492,2020-10-10,Stewart Vance,Japan,Kanagawa,Huawei,Tech,Strategic,Site Analytics,719.952,6,0.2,71.9952,10,October,2020
7546,7547,APJ-2020-103492,2020-10-10,Stewart Vance,Japan,Kanagawa,Huawei,Tech,Strategic,Site Analytics,755.944,7,0.2,66.1451,10,October,2020
7547,7548,APJ-2020-103492,2020-10-10,Stewart Vance,Japan,Kanagawa,Huawei,Tech,Strategic,ContactMatcher,11.98,5,0.8,-19.168,10,October,2020
7548,7549,APJ-2020-103492,2020-10-10,Stewart Vance,Japan,Kanagawa,Huawei,Tech,Strategic,ContactMatcher,0.898,1,0.8,-1.5715,10,October,2020
7549,7550,APJ-2022-136595,2022-09-06,Max Hardacre,Japan,Tokyo,China National Petroleum,Energy,Strategic,SaaS Connector Pack,21.204,3,0.6,-11.6622,9,September,2022
7550,7551,EMEA-2020-140396,2020-11-20,Penelope Terry,United Kingdom,London,ConocoPhillips,Energy,Strategic,SaaS Connector Pack - Gold,34.74,3,0.0,17.37,11,November,2020
7551,7552,EMEA-2020-140396,2020-11-20,Penelope Terry,United Kingdom,London,ConocoPhillips,Energy,Strategic,Site Analytics,833.94,6,0.0,216.8244,11,November,2020
7552,7553,EMEA-2020-140396,2020-11-20,Penelope Terry,United Kingdom,London,ConocoPhillips,Energy,Strategic,ContactMatcher,12.96,3,0.2,4.536,11,November,2020
7553,7554,EMEA-2020-140396,2020-11-20,Penelope Terry,United Kingdom,London,ConocoPhillips,Energy,Strategic,Support,25.92,4,0.0,12.4416,11,November,2020
7554,7555,EMEA-2020-114181,2020-05-10,Joe Davies,France,Paris,McKesson,Consumer Products,SMB,Marketing Suite,349.965,7,0.5,-216.9783,5,May,2020
7555,7556,EMEA-2020-114181,2020-05-10,Joe Davies,France,Paris,McKesson,Consumer Products,SMB,ChatBot Plugin,22.32,5,0.2,5.301,5,May,2020
7556,7557,APJ-2023-159506,2023-11-28,Sue Wilson,India,Chennai,Walmart,Retail,Strategic,Support,158.28,6,0.0,72.8088,11,November,2023
7557,7558,APJ-2023-159506,2023-11-28,Sue Wilson,India,Chennai,Walmart,Retail,Strategic,ContactMatcher,497.94,3,0.0,224.073,11,November,2023
7558,7559,EMEA-2020-137155,2020-11-01,Benjamin Berry,United Kingdom,Newcastle,State Farm Insurance Cos.,Finance,SMB,OneView,533.94,3,0.0,154.8426,11,November,2020
7559,7560,EMEA-2020-137155,2020-11-01,Benjamin Berry,United Kingdom,Newcastle,State Farm Insurance Cos.,Finance,SMB,Support,167.94,3,0.0,82.2906,11,November,2020
7560,7561,EMEA-2020-137155,2020-11-01,Benjamin Berry,United Kingdom,Newcastle,State Farm Insurance Cos.,Finance,SMB,SaaS Connector Pack,31.68,6,0.0,9.8208,11,November,2020
7561,7562,EMEA-2022-105746,2022-12-31,Alan White,France,Nice,Amazon,Tech,SMB,FinanceHub,170.786,1,0.3,0.0,12,December,2022
7562,7563,APJ-2022-104815,2022-09-04,Bella Powell,Australia,Sydney,CVS Health,Retail,SMB,Marketing Suite,198.744,4,0.3,0.0,9,September,2022
7563,7564,EMEA-2023-157672,2023-10-06,Gordon Greene,Russia,Moscow,Lowes,Retail,Enterprise,Data Smasher,63.824,2,0.2,13.5626,10,October,2023
7564,7565,AMER-2022-166660,2022-01-30,Warren Abraham,Canada,Toronto,Aetna,Healthcare,SMB,FinanceHub,435.168,4,0.2,-59.8356,1,January,2022
7565,7566,AMER-2022-166660,2022-01-30,Warren Abraham,Canada,Toronto,Aetna,Healthcare,SMB,Marketing Suite,48.58,1,0.0,7.7728,1,January,2022
7566,7567,APJ-2023-140802,2023-04-22,Brandon Kerr,Japan,Tokyo,J.P. Morgan Chase & Co.,Finance,Strategic,Data Smasher,47.976,3,0.2,8.3958,4,April,2023
7567,7568,APJ-2023-140802,2023-04-22,Brandon Kerr,Japan,Tokyo,J.P. Morgan Chase & Co.,Finance,Strategic,Support,20.736,4,0.2,7.2576,4,April,2023
7568,7569,AMER-2020-133830,2020-12-05,Irene Wright,United States,New York City,Chevron,Energy,SMB,ChatBot Plugin,26.46,9,0.0,11.907,12,December,2020
7569,7570,AMER-2020-133830,2020-12-05,Irene Wright,United States,New York City,Chevron,Energy,SMB,Support,49.12,4,0.0,23.0864,12,December,2020
7570,7571,AMER-2020-133830,2020-12-05,Irene Wright,United States,New York City,Chevron,Energy,SMB,Storage,15.0,3,0.0,7.2,12,December,2020
7571,7572,EMEA-2020-100916,2020-10-21,Frank Newman,Spain,Granada,CVS Health,Retail,Strategic,Marketing Suite - Gold,194.7,5,0.0,9.735,10,October,2020
7572,7573,EMEA-2020-100916,2020-10-21,Frank Newman,Spain,Granada,CVS Health,Retail,Strategic,ContactMatcher,591.32,4,0.0,112.3508,10,October,2020
7573,7574,EMEA-2020-100916,2020-10-21,Frank Newman,Spain,Granada,CVS Health,Retail,Strategic,ChatBot Plugin,2.84,1,0.0,0.8804,10,October,2020
7574,7575,AMER-2021-129532,2021-12-08,Rose Hill,United States,New York City,Bank of America Corp.,Finance,Strategic,Marketing Suite - Gold,221.96,2,0.0,4.4392,12,December,2021
7575,7576,AMER-2021-129532,2021-12-08,Rose Hill,United States,New York City,Bank of America Corp.,Finance,Strategic,Data Smasher,236.0,4,0.0,40.12,12,December,2021
7576,7577,AMER-2020-134726,2020-11-02,Bella Wallace,Canada,Toronto,Pemex,Energy,Strategic,Data Smasher,41.94,2,0.0,15.0984,11,November,2020
7577,7578,AMER-2020-134726,2020-11-02,Bella Wallace,Canada,Toronto,Pemex,Energy,Strategic,Site Analytics,52.792,1,0.2,4.6193,11,November,2020
7578,7579,AMER-2022-138597,2022-12-19,Max Marshall,Costa Rica,San José,Boeing,Manufacturing,Enterprise,FinanceHub,563.94,3,0.0,112.788,12,December,2022
7579,7580,AMER-2021-123113,2021-11-23,Grace Hodges,Argentina,Córdoba,Home Depot,Retail,SMB,OneView,2625.12,8,0.0,735.0336,11,November,2021
7580,7581,AMER-2021-123113,2021-11-23,Grace Hodges,Argentina,Córdoba,Home Depot,Retail,SMB,ChatBot Plugin,17.94,3,0.0,4.485,11,November,2021
7581,7582,EMEA-2021-169656,2021-08-13,Joshua Short,France,Paris,Kroger,Retail,SMB,Marketing Suite - Gold,422.856,3,0.2,15.8571,8,August,2021
7582,7583,EMEA-2021-142734,2021-04-16,Liam Robertson,United Kingdom,London,Walt Disney,Communications,Strategic,FinanceHub,127.764,2,0.1,2.8392,4,April,2021
7583,7584,EMEA-2020-163223,2020-03-21,Zoe Avery,Spain,Barcelona,Apple,Tech,Strategic,Site Analytics,3499.93,7,0.0,909.9818,3,March,2020
7584,7585,EMEA-2020-163223,2020-03-21,Zoe Avery,Spain,Barcelona,Apple,Tech,Strategic,FinanceHub,14.4,5,0.0,6.624,3,March,2020
7585,7586,EMEA-2020-163223,2020-03-21,Zoe Avery,Spain,Barcelona,Apple,Tech,Strategic,Support,122.97,3,0.0,60.2553,3,March,2020
7586,7587,EMEA-2020-163223,2020-03-21,Zoe Avery,Spain,Barcelona,Apple,Tech,Strategic,ChatBot Plugin,9.32,4,0.0,2.7028,3,March,2020
7587,7588,EMEA-2020-163223,2020-03-21,Zoe Avery,Spain,Barcelona,Apple,Tech,Strategic,ContactMatcher,122.94,3,0.0,59.0112,3,March,2020
7588,7589,AMER-2023-122945,2023-11-17,Ella Springer,United States,Aurora,Mitsubishi,Manufacturing,SMB,SaaS Connector Pack,17.31,3,0.0,5.193,11,November,2023
7589,7590,APJ-2021-139738,2021-09-25,Boris Vance,Australia,Melbourne,State Farm Insurance Cos.,Finance,SMB,ChatBot Plugin,128.744,7,0.2,12.8744,9,September,2021
7590,7591,EMEA-2022-158778,2022-09-06,Karen Taylor,France,Paris,Coca-Cola,Consumer Products,SMB,SaaS Connector Pack,58.248,9,0.2,11.6496,9,September,2022
7591,7592,EMEA-2022-158778,2022-09-06,Karen Taylor,France,Paris,Coca-Cola,Consumer Products,SMB,FinanceHub,71.246,2,0.3,-19.3382,9,September,2022
7592,7593,EMEA-2022-158778,2022-09-06,Karen Taylor,France,Paris,Coca-Cola,Consumer Products,SMB,ChatBot Plugin,7.872,3,0.2,0.5904,9,September,2022
7593,7594,EMEA-2022-158778,2022-09-06,Karen Taylor,France,Paris,Coca-Cola,Consumer Products,SMB,FinanceHub,887.271,3,0.3,-63.3765,9,September,2022
7594,7595,AMER-2023-119655,2023-04-21,Jennifer Bailey,Brazil,São Paulo,Cisco Systems,Tech,SMB,ContactMatcher,146.86,7,0.0,70.4928,4,April,2023
7595,7596,AMER-2023-119655,2023-04-21,Jennifer Bailey,Brazil,São Paulo,Cisco Systems,Tech,SMB,ContactMatcher,36.56,4,0.0,18.28,4,April,2023
7596,7597,AMER-2021-164567,2021-06-15,Phil Short,United States,New York City,Bosch,Tech,Strategic,Site Analytics,225.576,3,0.2,22.5576,6,June,2021
7597,7598,EMEA-2020-131947,2020-09-17,Jonathan Ball,Belgium,Brussels,AmerisourceBergen,Healthcare,SMB,ChatBot Plugin,5.248,2,0.2,0.4592,9,September,2020
7598,7599,EMEA-2020-131947,2020-09-17,Jonathan Ball,Belgium,Brussels,AmerisourceBergen,Healthcare,SMB,ChatBot Plugin,38.256,3,0.2,4.782,9,September,2020
7599,7600,EMEA-2020-131947,2020-09-17,Jonathan Ball,Belgium,Brussels,AmerisourceBergen,Healthcare,SMB,Support,40.24,5,0.2,13.078,9,September,2020
7600,7601,EMEA-2020-131947,2020-09-17,Jonathan Ball,Belgium,Brussels,AmerisourceBergen,Healthcare,SMB,Big Ol Database,29.925,5,0.7,-21.945,9,September,2020
7601,7602,EMEA-2020-131947,2020-09-17,Jonathan Ball,Belgium,Brussels,AmerisourceBergen,Healthcare,SMB,Support,148.704,6,0.2,46.47,9,September,2020
7602,7603,EMEA-2020-131947,2020-09-17,Jonathan Ball,Belgium,Brussels,AmerisourceBergen,Healthcare,SMB,Data Smasher,55.92,10,0.2,16.776,9,September,2020
7603,7604,EMEA-2022-152520,2022-07-09,Lily Hardacre,Norway,Oslo,Oracle,Tech,Strategic,Support,12.96,2,0.0,6.2208,7,July,2022
7604,7605,APJ-2022-101791,2022-05-28,Pippa Kerr,Australia,Sydney,Morgan Stanley,Finance,SMB,SaaS Connector Pack,25.176,3,0.6,-33.3582,5,May,2022
7605,7606,APJ-2022-101791,2022-05-28,Pippa Kerr,Australia,Sydney,Morgan Stanley,Finance,SMB,SaaS Connector Pack,5.584,2,0.6,-1.6752,5,May,2022
7606,7607,APJ-2022-101791,2022-05-28,Pippa Kerr,Australia,Sydney,Morgan Stanley,Finance,SMB,Marketing Suite - Gold,1297.368,9,0.2,97.3026,5,May,2022
7607,7608,APJ-2023-121195,2023-12-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,Marketing Suite - Gold,264.32,2,0.2,19.824,12,December,2023
7608,7609,AMER-2023-163209,2023-05-04,Ryan Oliver,United States,Los Angeles,CVS Health,Retail,SMB,Support,25.92,4,0.0,12.4416,5,May,2023
7609,7610,AMER-2023-163209,2023-05-04,Ryan Oliver,United States,Los Angeles,CVS Health,Retail,SMB,ChatBot Plugin,22.96,7,0.0,6.6584,5,May,2023
7610,7611,AMER-2020-133354,2020-02-23,Jack Hodges,United States,Buffalo,Chevron,Energy,SMB,Support,19.44,3,0.0,9.3312,2,February,2020
7611,7612,APJ-2021-130491,2021-02-08,Thomas Hodges,Indonesia,Bandung,BNP Paribas,Finance,SMB,Support,9.54,2,0.0,4.293,2,February,2021
7612,7613,APJ-2021-130491,2021-02-08,Thomas Hodges,Indonesia,Bandung,BNP Paribas,Finance,SMB,Storage,5.81,1,0.0,1.8011,2,February,2021
7613,7614,APJ-2021-130491,2021-02-08,Thomas Hodges,Indonesia,Bandung,BNP Paribas,Finance,SMB,ChatBot Plugin,5.76,2,0.0,1.728,2,February,2021
7614,7615,EMEA-2021-113740,2021-08-24,Benjamin Hughes,United Kingdom,London,Apple,Tech,SMB,SaaS Connector Pack,14.91,3,0.0,4.6221,8,August,2021
7615,7616,EMEA-2020-148425,2020-11-30,Gordon Bower,Germany,Nuremberg,Verizon Communications,Communications,Strategic,ContactMatcher,6.642,9,0.7,-4.428,11,November,2020
7616,7617,EMEA-2022-144309,2022-12-11,Harry Vaughan,United Kingdom,Bristol,Volkswagen,Manufacturing,SMB,Support,18.54,2,0.0,8.7138,12,December,2022
7617,7618,EMEA-2022-144309,2022-12-11,Harry Vaughan,United Kingdom,Bristol,Volkswagen,Manufacturing,SMB,ContactMatcher,679.96,5,0.2,220.987,12,December,2022
7618,7619,AMER-2023-151225,2023-10-28,Frank Ball,United States,New York City,Carrefour,Retail,Strategic,ContactMatcher,189.576,1,0.2,9.4788,10,October,2023
7619,7620,AMER-2023-151225,2023-10-28,Frank Ball,United States,New York City,Carrefour,Retail,Strategic,Site Analytics,71.96,5,0.2,7.196,10,October,2023
7620,7621,AMER-2020-144078,2020-11-25,Connor Paige,United States,New York City,AT&T,Communications,SMB,Site Analytics,539.92,5,0.2,47.243,11,November,2020
7621,7622,AMER-2020-144078,2020-11-25,Connor Paige,United States,New York City,AT&T,Communications,SMB,FinanceHub,725.344,4,0.2,54.4008,11,November,2020
7622,7623,AMER-2020-144078,2020-11-25,Connor Paige,United States,New York City,AT&T,Communications,SMB,ChatBot Plugin,7.44,3,0.0,2.604,11,November,2020
7623,7624,APJ-2020-124464,2020-07-14,Sam Gill,Philippines,Quezon City,Safeway,Retail,Enterprise,OneView,39.48,1,0.0,11.0544,7,July,2020
7624,7625,AMER-2021-136805,2021-05-23,Boris Underwood,Brazil,São Paulo,Itochu,Finance,Enterprise,OneView,850.5,5,0.1,245.7,5,May,2021
7625,7626,AMER-2021-136805,2021-05-23,Boris Underwood,Brazil,São Paulo,Itochu,Finance,Enterprise,SaaS Connector Pack,75.33,9,0.0,19.5858,5,May,2021
7626,7627,AMER-2021-159499,2021-11-21,Boris Hunter,Chile,Santiago,Panasonic,Tech,Strategic,OneView,325.632,6,0.2,28.4928,11,November,2021
7627,7628,AMER-2021-159499,2021-11-21,Boris Hunter,Chile,Santiago,Panasonic,Tech,Strategic,Data Smasher,23.344,2,0.2,-1.459,11,November,2021
